Order ID	Product	Quantity Ordered	Price Each	Order Date	Purchase Address
248561	AA Batteries (4-pack)	2	3.84	09/25/19 11:44	205 Forest St, New York City, NY 10001
248562	Bose SoundSport Headphones	1	99.99	09/28/19 22:00	918 Hill St, Atlanta, GA 30301
248563	Flatscreen TV	1	300	09/11/19 01:04	960 Church St, San Francisco, CA 94016
248564	AA Batteries (4-pack)	1	3.84	09/20/19 18:45	315 Main St, Seattle, WA 98101
248565	AAA Batteries (4-pack)	2	2.99	09/16/19 22:12	545 Wilson St, San Francisco, CA 94016
248566	Wired Headphones	1	11.99	09/27/19 19:37	433 Jefferson St, New York City, NY 10001
248567	Lightning Charging Cable	1	14.95	09/03/19 12:28	700 Spruce St, San Francisco, CA 94016
248568	Wired Headphones	1	11.99	09/09/19 11:32	341 Johnson St, Atlanta, GA 30301
248569	Lightning Charging Cable	1	14.95	09/16/19 21:36	428 Cedar St, New York City, NY 10001
248570	AAA Batteries (4-pack)	1	2.99	09/03/19 19:27	818 6th St, New York City, NY 10001
248571	AAA Batteries (4-pack)	2	2.99	09/09/19 20:50	731 Maple St, Austin, TX 73301
248572	Bose SoundSport Headphones	1	99.99	09/05/19 14:11	144 Adams St, San Francisco, CA 94016
248573	USB-C Charging Cable	1	11.95	09/15/19 12:23	419 Lincoln St, San Francisco, CA 94016
248574	AAA Batteries (4-pack)	1	2.99	09/01/19 23:40	5 West St, New York City, NY 10001
248575	Lightning Charging Cable	1	14.95	09/13/19 16:46	773 Church St, Portland, OR 97035
248576	USB-C Charging Cable	2	11.95	09/16/19 07:48	446 Lake St, Los Angeles, CA 90001
248577	27in 4K Gaming Monitor	1	389.99	09/12/19 09:40	389 Madison St, San Francisco, CA 94016
248578	Wired Headphones	1	11.99	09/08/19 14:04	278 Jackson St, San Francisco, CA 94016
248579	Lightning Charging Cable	1	14.95	09/15/19 08:06	803 North St, Seattle, WA 98101
248580	Apple Airpods Headphones	1	150	09/28/19 17:23	447 Madison St, Los Angeles, CA 90001
248581	AAA Batteries (4-pack)	1	2.99	09/28/19 11:11	760 Lakeview St, New York City, NY 10001
248582	Apple Airpods Headphones	1	150	09/01/19 15:11	95 4th St, Seattle, WA 98101
248583	Macbook Pro Laptop	1	1700	09/13/19 16:17	825 7th St, Boston, MA 02215
248584	Wired Headphones	1	11.99	09/26/19 22:09	146 14th St, Los Angeles, CA 90001
248585	Apple Airpods Headphones	1	150	09/24/19 15:15	501 Highland St, Dallas, TX 75001
248586	Wired Headphones	1	11.99	09/25/19 21:16	998 Church St, Los Angeles, CA 90001
248587	AAA Batteries (4-pack)	1	2.99	09/18/19 14:08	207 Main St, Seattle, WA 98101
248588	USB-C Charging Cable	1	11.95	09/20/19 18:18	846 Hill St, San Francisco, CA 94016
248589	34in Ultrawide Monitor	1	379.99	09/18/19 18:33	196 Lakeview St, Seattle, WA 98101
248590	Lightning Charging Cable	1	14.95	09/24/19 11:59	550 Madison St, Los Angeles, CA 90001
248591	Bose SoundSport Headphones	1	99.99	09/24/19 12:06	640 Spruce St, Austin, TX 73301
248592	27in 4K Gaming Monitor	1	389.99	09/23/19 08:58	553 8th St, Boston, MA 02215
248593	27in FHD Monitor	1	149.99	09/01/19 20:46	422 Johnson St, Boston, MA 02215
248594	Bose SoundSport Headphones	1	99.99	09/29/19 15:53	608 8th St, New York City, NY 10001
248595	Vareebadd Phone	1	400	09/21/19 15:44	912 11th St, Seattle, WA 98101
248596	Bose SoundSport Headphones	1	99.99	09/20/19 11:24	469 5th St, San Francisco, CA 94016
248597	AAA Batteries (4-pack)	3	2.99	09/07/19 13:54	135 Johnson St, Boston, MA 02215
248598	Bose SoundSport Headphones	1	99.99	09/11/19 16:11	337 Wilson St, Portland, OR 97035
248599	Apple Airpods Headphones	1	150	09/11/19 00:59	54 Center St, New York City, NY 10001
248600	Bose SoundSport Headphones	1	99.99	09/04/19 15:17	183 Chestnut St, Austin, TX 73301
248601	20in Monitor	1	109.99	09/07/19 11:57	337 12th St, Boston, MA 02215
248602	34in Ultrawide Monitor	1	379.99	09/19/19 20:26	174 Sunset St, San Francisco, CA 94016
248603	USB-C Charging Cable	1	11.95	09/03/19 21:59	957 11th St, Los Angeles, CA 90001
248604	ThinkPad Laptop	1	999.99	09/02/19 13:03	806 Hill St, Seattle, WA 98101
248605	Apple Airpods Headphones	1	150	09/08/19 09:22	784 Willow St, New York City, NY 10001
248606	Bose SoundSport Headphones	1	99.99	09/21/19 11:31	871 1st St, Austin, TX 73301
248607	AA Batteries (4-pack)	1	3.84	09/01/19 09:23	869 Lincoln St, New York City, NY 10001
248608	Lightning Charging Cable	1	14.95	09/23/19 08:27	74 Lakeview St, Boston, MA 02215
248609	Flatscreen TV	1	300	09/01/19 16:19	454 River St, San Francisco, CA 94016
248610	Wired Headphones	1	11.99	09/28/19 08:49	929 Wilson St, Atlanta, GA 30301
248611	Google Phone	1	600	09/17/19 10:37	448 Jackson St, New York City, NY 10001
248612	Macbook Pro Laptop	1	1700	09/15/19 18:32	986 Jackson St, Portland, OR 97035
248613	Lightning Charging Cable	1	14.95	09/20/19 12:21	840 Madison St, Portland, OR 97035
248614	iPhone	1	700	09/04/19 16:41	907 Park St, Los Angeles, CA 90001
248615	Bose SoundSport Headphones	1	99.99	09/10/19 23:01	407 Willow St, Los Angeles, CA 90001
248616	iPhone	1	700	09/08/19 14:35	870 Washington St, San Francisco, CA 94016
248617	ThinkPad Laptop	1	999.99	09/07/19 13:55	126 13th St, New York City, NY 10001
248618	Wired Headphones	1	11.99	09/30/19 21:02	232 4th St, San Francisco, CA 94016
248619	Wired Headphones	1	11.99	09/21/19 13:10	357 Madison St, Los Angeles, CA 90001
248620	Apple Airpods Headphones	1	150	09/24/19 12:13	576 Dogwood St, Portland, ME 04101
248621	AAA Batteries (4-pack)	1	2.99	09/12/19 09:08	565 11th St, New York City, NY 10001
248622	27in FHD Monitor	1	149.99	09/01/19 10:58	594 North St, Seattle, WA 98101
248623	Wired Headphones	1	11.99	09/17/19 20:17	506 Jefferson St, Los Angeles, CA 90001
248624	ThinkPad Laptop	1	999.99	09/26/19 14:43	713 Jefferson St, New York City, NY 10001
248625	Macbook Pro Laptop	1	1700	09/14/19 00:53	978 Jackson St, Los Angeles, CA 90001
248626	AAA Batteries (4-pack)	1	2.99	09/10/19 10:34	340 13th St, Dallas, TX 75001
248627	AA Batteries (4-pack)	1	3.84	09/25/19 15:24	135 6th St, Atlanta, GA 30301
248628	USB-C Charging Cable	1	11.95	09/26/19 14:06	81 14th St, Los Angeles, CA 90001
248629	Apple Airpods Headphones	1	150	09/02/19 11:02	857 13th St, Boston, MA 02215
248630	Lightning Charging Cable	1	14.95	09/29/19 19:54	401 2nd St, Atlanta, GA 30301
248631	ThinkPad Laptop	1	999.99	09/13/19 00:05	670 12th St, San Francisco, CA 94016
248632	Wired Headphones	1	11.99	09/28/19 02:21	904 River St, Portland, OR 97035
248633	Lightning Charging Cable	1	14.95	09/13/19 14:26	690 7th St, San Francisco, CA 94016
248634	Macbook Pro Laptop	1	1700	09/27/19 14:22	648 Adams St, San Francisco, CA 94016
248635	Bose SoundSport Headphones	1	99.99	09/03/19 08:02	834 Highland St, Austin, TX 73301
248636	Google Phone	1	600	09/25/19 10:28	159 Jefferson St, Los Angeles, CA 90001
248637	Wired Headphones	1	11.99	09/11/19 18:03	979 Main St, Los Angeles, CA 90001
248638	Wired Headphones	1	11.99	09/10/19 19:16	402 9th St, New York City, NY 10001
248639	Apple Airpods Headphones	1	150	09/22/19 10:25	673 2nd St, New York City, NY 10001
248640	AA Batteries (4-pack)	1	3.84	09/15/19 10:16	37 10th St, Dallas, TX 75001
248641	Wired Headphones	1	11.99	09/08/19 09:35	963 Cedar St, San Francisco, CA 94016
248642	Wired Headphones	1	11.99	09/03/19 21:00	227 Elm St, Dallas, TX 75001
248643	Lightning Charging Cable	1	14.95	10/01/19 01:36	321 Chestnut St, Austin, TX 73301
248644	Wired Headphones	1	11.99	09/30/19 18:18	26 8th St, San Francisco, CA 94016
248645	ThinkPad Laptop	1	999.99	09/02/19 12:55	147 8th St, New York City, NY 10001
248646	Bose SoundSport Headphones	1	99.99	09/10/19 08:01	354 Jefferson St, Dallas, TX 75001
248647	AAA Batteries (4-pack)	2	2.99	09/30/19 21:27	227 Washington St, San Francisco, CA 94016
248648	iPhone	1	700	09/13/19 17:48	637 Lincoln St, San Francisco, CA 94016
248649	AA Batteries (4-pack)	1	3.84	09/01/19 20:34	712 6th St, San Francisco, CA 94016
248650	Wired Headphones	2	11.99	09/22/19 19:45	564 Dogwood St, Los Angeles, CA 90001
248651	USB-C Charging Cable	1	11.95	09/12/19 14:48	722 Forest St, Los Angeles, CA 90001
248652	Flatscreen TV	1	300	09/13/19 15:46	962 Park St, Seattle, WA 98101
248653	USB-C Charging Cable	2	11.95	09/27/19 18:38	196 West St, San Francisco, CA 94016
248654	USB-C Charging Cable	1	11.95	09/18/19 23:31	511 Park St, Los Angeles, CA 90001
248655	AA Batteries (4-pack)	2	3.84	09/12/19 22:37	217 Park St, Los Angeles, CA 90001
248656	AA Batteries (4-pack)	1	3.84	09/01/19 14:31	935 Hickory St, Portland, ME 04101
248657	AA Batteries (4-pack)	1	3.84	09/06/19 13:03	759 Elm St, San Francisco, CA 94016
248658	Lightning Charging Cable	1	14.95	09/09/19 17:27	688 South St, Seattle, WA 98101
248659	Lightning Charging Cable	1	14.95	09/14/19 14:45	141 Hickory St, New York City, NY 10001
248660	ThinkPad Laptop	1	999.99	09/23/19 21:31	708 Church St, New York City, NY 10001
248661	Lightning Charging Cable	1	14.95	09/05/19 08:44	162 North St, Portland, OR 97035
248662	AAA Batteries (4-pack)	1	2.99	09/09/19 17:20	557 Johnson St, San Francisco, CA 94016
248663	27in FHD Monitor	1	149.99	09/22/19 17:27	114 Lake St, San Francisco, CA 94016
248664	Apple Airpods Headphones	1	150	09/28/19 06:03	374 Washington St, New York City, NY 10001
248665	27in 4K Gaming Monitor	1	389.99	09/21/19 11:06	161 2nd St, Los Angeles, CA 90001
248666	Wired Headphones	1	11.99	09/23/19 11:40	106 Church St, Dallas, TX 75001
248667	Wired Headphones	1	11.99	09/21/19 15:59	751 Highland St, Portland, ME 04101
248668	USB-C Charging Cable	1	11.95	09/18/19 20:16	777 Jackson St, Seattle, WA 98101
248669	Flatscreen TV	1	300	09/18/19 14:46	410 Madison St, Seattle, WA 98101
248670	Wired Headphones	1	11.99	09/23/19 11:47	784 8th St, Los Angeles, CA 90001
248671	Wired Headphones	1	11.99	09/05/19 11:49	482 Johnson St, Dallas, TX 75001
248672	Bose SoundSport Headphones	1	99.99	09/27/19 19:13	980 North St, Los Angeles, CA 90001
248673	Lightning Charging Cable	1	14.95	09/14/19 11:04	207 Meadow St, Seattle, WA 98101
248674	Macbook Pro Laptop	1	1700	09/26/19 18:27	901 Cedar St, New York City, NY 10001
248675	Apple Airpods Headphones	1	150	09/17/19 18:06	776 5th St, Boston, MA 02215
248676	Wired Headphones	2	11.99	09/12/19 11:07	986 Walnut St, Los Angeles, CA 90001
248677	AA Batteries (4-pack)	1	3.84	09/01/19 11:15	631 8th St, Los Angeles, CA 90001
248678	AAA Batteries (4-pack)	1	2.99	09/28/19 06:08	934 10th St, Los Angeles, CA 90001
248679	Vareebadd Phone	1	400	09/15/19 11:04	47 Meadow St, San Francisco, CA 94016
248680	27in FHD Monitor	1	149.99	09/24/19 22:21	627 Sunset St, New York City, NY 10001
248681	27in 4K Gaming Monitor	1	389.99	09/13/19 22:37	570 Lakeview St, Los Angeles, CA 90001
248682	Macbook Pro Laptop	1	1700	09/28/19 19:17	666 Willow St, Boston, MA 02215
248683	Lightning Charging Cable	1	14.95	09/20/19 21:47	306 14th St, Boston, MA 02215
248684	34in Ultrawide Monitor	1	379.99	09/23/19 14:18	681 Wilson St, New York City, NY 10001
248685	iPhone	1	700	09/20/19 09:55	613 Cedar St, San Francisco, CA 94016
248686	AAA Batteries (4-pack)	1	2.99	09/18/19 13:19	670 12th St, Austin, TX 73301
248687	USB-C Charging Cable	1	11.95	09/25/19 14:45	182 Ridge St, San Francisco, CA 94016
248688	Wired Headphones	1	11.99	09/10/19 17:58	287 5th St, Atlanta, GA 30301
248689	Google Phone	1	600	09/06/19 09:40	369 1st St, Dallas, TX 75001
248690	AAA Batteries (4-pack)	1	2.99	09/20/19 09:11	338 Madison St, San Francisco, CA 94016
248691	Apple Airpods Headphones	1	150	09/04/19 14:01	107 Elm St, Portland, OR 97035
248692	ThinkPad Laptop	1	999.99	09/18/19 23:44	401 Hill St, Los Angeles, CA 90001
248693	Bose SoundSport Headphones	1	99.99	09/05/19 12:10	482 2nd St, Los Angeles, CA 90001
248694	USB-C Charging Cable	1	11.95	09/07/19 11:07	625 Jefferson St, Boston, MA 02215
248695	Bose SoundSport Headphones	1	99.99	09/06/19 10:53	981 Ridge St, Boston, MA 02215
248696	Google Phone	1	600	09/19/19 21:55	676 Jefferson St, Atlanta, GA 30301
248697	Bose SoundSport Headphones	1	99.99	09/24/19 23:02	287 Wilson St, Austin, TX 73301
248698	27in 4K Gaming Monitor	1	389.99	09/03/19 13:43	232 West St, Austin, TX 73301
248699	Google Phone	1	600	09/12/19 10:54	431 Elm St, Portland, OR 97035
248700	AAA Batteries (4-pack)	1	2.99	09/09/19 00:17	475 Dogwood St, Atlanta, GA 30301
248701	AAA Batteries (4-pack)	3	2.99	09/22/19 15:59	152 River St, Portland, OR 97035
248702	AA Batteries (4-pack)	1	3.84	09/23/19 06:01	922 2nd St, San Francisco, CA 94016
248703	27in 4K Gaming Monitor	1	389.99	09/14/19 17:48	122 8th St, New York City, NY 10001
248704	Bose SoundSport Headphones	1	99.99	09/17/19 07:51	989 Walnut St, Atlanta, GA 30301
248705	Wired Headphones	1	11.99	09/22/19 17:27	225 Meadow St, Seattle, WA 98101
248706	Lightning Charging Cable	1	14.95	09/29/19 22:03	577 Forest St, Dallas, TX 75001
248707	Wired Headphones	1	11.99	09/15/19 11:19	599 Cedar St, Seattle, WA 98101
248708	AA Batteries (4-pack)	2	3.84	09/15/19 14:04	671 Madison St, Los Angeles, CA 90001
248709	Wired Headphones	1	11.99	09/25/19 15:27	878 Hill St, Seattle, WA 98101
248710	USB-C Charging Cable	1	11.95	09/15/19 14:14	56 West St, Austin, TX 73301
248711	USB-C Charging Cable	1	11.95	09/24/19 21:44	528 11th St, Los Angeles, CA 90001
248712	Lightning Charging Cable	1	14.95	09/23/19 20:05	716 Highland St, Los Angeles, CA 90001
248713	AA Batteries (4-pack)	1	3.84	09/05/19 12:55	745 Main St, Atlanta, GA 30301
248714	AAA Batteries (4-pack)	3	2.99	09/20/19 17:45	780 Adams St, Boston, MA 02215
248715	Wired Headphones	1	11.99	09/02/19 00:11	622 South St, Los Angeles, CA 90001
248716	AA Batteries (4-pack)	1	3.84	09/15/19 22:39	951 Church St, Dallas, TX 75001
248717	AAA Batteries (4-pack)	1	2.99	09/27/19 15:36	633 12th St, San Francisco, CA 94016
248718	Wired Headphones	1	11.99	09/08/19 12:25	989 Wilson St, New York City, NY 10001
248719	Google Phone	1	600	09/22/19 19:07	848 Forest St, Los Angeles, CA 90001
248720	AA Batteries (4-pack)	1	3.84	09/14/19 18:38	24 Highland St, Boston, MA 02215
248721	Macbook Pro Laptop	1	1700	09/23/19 04:44	139 Walnut St, San Francisco, CA 94016
248722	Wired Headphones	1	11.99	09/25/19 10:16	414 Cedar St, San Francisco, CA 94016
248723	34in Ultrawide Monitor	1	379.99	09/26/19 10:58	336 Washington St, Los Angeles, CA 90001
248724	Bose SoundSport Headphones	1	99.99	09/23/19 21:39	491 Walnut St, Los Angeles, CA 90001
248725	Bose SoundSport Headphones	1	99.99	09/10/19 17:17	574 5th St, Los Angeles, CA 90001
248726	Lightning Charging Cable	1	14.95	09/21/19 00:29	404 11th St, New York City, NY 10001
248727	Apple Airpods Headphones	1	150	09/20/19 14:14	583 Pine St, Portland, ME 04101
248728	Lightning Charging Cable	1	14.95	09/29/19 08:48	396 2nd St, Los Angeles, CA 90001
248729	Apple Airpods Headphones	1	150	09/24/19 05:28	442 South St, Austin, TX 73301
248730	AAA Batteries (4-pack)	1	2.99	09/26/19 16:32	845 10th St, New York City, NY 10001
248731	Lightning Charging Cable	1	14.95	09/24/19 20:39	388 North St, Los Angeles, CA 90001
248732	Apple Airpods Headphones	1	150	09/28/19 13:50	314 2nd St, San Francisco, CA 94016
248733	AA Batteries (4-pack)	2	3.84	09/20/19 22:06	826 Spruce St, Portland, OR 97035
248734	Bose SoundSport Headphones	1	99.99	09/26/19 13:02	13 Lake St, Seattle, WA 98101
248735	AAA Batteries (4-pack)	1	2.99	09/10/19 15:35	434 Washington St, Dallas, TX 75001
248736	Lightning Charging Cable	1	14.95	09/23/19 14:26	465 South St, Seattle, WA 98101
248737	Wired Headphones	1	11.99	09/18/19 17:46	797 Forest St, Seattle, WA 98101
248738	Apple Airpods Headphones	1	150	09/15/19 17:36	740 5th St, Los Angeles, CA 90001
248739	AA Batteries (4-pack)	1	3.84	09/17/19 19:22	952 Sunset St, Los Angeles, CA 90001
248740	AA Batteries (4-pack)	1	3.84	09/20/19 14:39	783 Jackson St, San Francisco, CA 94016
248741	Wired Headphones	1	11.99	09/06/19 18:23	30 10th St, Portland, ME 04101
248742	34in Ultrawide Monitor	1	379.99	09/13/19 18:44	533 10th St, San Francisco, CA 94016
248743	AAA Batteries (4-pack)	4	2.99	09/25/19 15:03	433 North St, Boston, MA 02215
248744	USB-C Charging Cable	1	11.95	09/07/19 21:25	44 Lake St, San Francisco, CA 94016
248745	34in Ultrawide Monitor	1	379.99	09/06/19 08:05	545 River St, Los Angeles, CA 90001
248746	Lightning Charging Cable	1	14.95	09/04/19 10:36	667 Maple St, Austin, TX 73301
248747	AA Batteries (4-pack)	1	3.84	09/29/19 20:08	940 10th St, Seattle, WA 98101
248748	AA Batteries (4-pack)	2	3.84	09/12/19 09:35	766 River St, Dallas, TX 75001
248749	AA Batteries (4-pack)	1	3.84	09/26/19 17:50	133 Madison St, Los Angeles, CA 90001
248750	27in FHD Monitor	1	149.99	09/16/19 08:25	11 Madison St, New York City, NY 10001
248751	USB-C Charging Cable	1	11.95	09/25/19 13:50	152 Sunset St, Los Angeles, CA 90001
248752	Vareebadd Phone	1	400	09/06/19 22:02	321 Dogwood St, San Francisco, CA 94016
248753	AA Batteries (4-pack)	1	3.84	09/02/19 23:11	760 Highland St, Atlanta, GA 30301
248754	iPhone	1	700	09/06/19 12:58	221 Center St, New York City, NY 10001
248755	Lightning Charging Cable	1	14.95	09/26/19 13:01	364 Washington St, San Francisco, CA 94016
248756	Lightning Charging Cable	1	14.95	09/03/19 11:04	43 Forest St, San Francisco, CA 94016
248757	USB-C Charging Cable	2	11.95	09/05/19 20:43	373 6th St, Dallas, TX 75001
248758	USB-C Charging Cable	1	11.95	09/26/19 09:40	783 Maple St, Boston, MA 02215
248759	iPhone	1	700	09/21/19 17:04	740 River St, San Francisco, CA 94016
248760	AA Batteries (4-pack)	1	3.84	09/03/19 00:47	181 Chestnut St, Austin, TX 73301
248761	AAA Batteries (4-pack)	2	2.99	09/28/19 15:45	563 Dogwood St, Los Angeles, CA 90001
248762	Bose SoundSport Headphones	1	99.99	09/09/19 20:20	315 7th St, Boston, MA 02215
248763	AA Batteries (4-pack)	1	3.84	09/06/19 19:19	873 Lincoln St, Seattle, WA 98101
248764	Bose SoundSport Headphones	1	99.99	09/27/19 07:06	642 Elm St, Seattle, WA 98101
248765	LG Washing Machine	1	600.0	09/16/19 19:06	255 West St, New York City, NY 10001
248766	Lightning Charging Cable	1	14.95	09/01/19 07:23	48 Adams St, Los Angeles, CA 90001
248767	AAA Batteries (4-pack)	3	2.99	09/03/19 11:24	819 2nd St, San Francisco, CA 94016
248768	20in Monitor	1	109.99	09/10/19 00:09	584 2nd St, San Francisco, CA 94016
248769	Bose SoundSport Headphones	1	99.99	09/25/19 14:04	562 1st St, New York City, NY 10001
248770	USB-C Charging Cable	2	11.95	09/15/19 13:20	981 Maple St, Austin, TX 73301
248771	Apple Airpods Headphones	1	150	09/20/19 18:15	652 Lincoln St, Atlanta, GA 30301
248772	AA Batteries (4-pack)	1	3.84	09/08/19 15:58	7 Walnut St, Boston, MA 02215
248773	USB-C Charging Cable	2	11.95	09/28/19 23:21	494 Cherry St, Los Angeles, CA 90001
248774	Wired Headphones	1	11.99	09/29/19 19:32	126 River St, New York City, NY 10001
248775	Google Phone	1	600	09/14/19 22:20	858 North St, New York City, NY 10001
248776	27in FHD Monitor	1	149.99	09/10/19 06:47	956 North St, Atlanta, GA 30301
248777	Wired Headphones	1	11.99	09/03/19 10:43	847 13th St, San Francisco, CA 94016
248778	AAA Batteries (4-pack)	1	2.99	09/02/19 13:04	613 7th St, Portland, OR 97035
248779	Bose SoundSport Headphones	1	99.99	09/14/19 22:37	193 Elm St, Seattle, WA 98101
248780	Vareebadd Phone	1	400	09/22/19 14:55	210 9th St, New York City, NY 10001
248781	USB-C Charging Cable	1	11.95	09/29/19 14:21	879 Madison St, Boston, MA 02215
248782	ThinkPad Laptop	1	999.99	09/10/19 22:33	487 2nd St, New York City, NY 10001
248783	Wired Headphones	1	11.99	09/01/19 21:55	568 6th St, San Francisco, CA 94016
248784	Bose SoundSport Headphones	2	99.99	09/06/19 18:34	41 14th St, New York City, NY 10001
248785	iPhone	1	700	09/13/19 19:28	44 River St, Portland, OR 97035
248786	Apple Airpods Headphones	1	150	09/17/19 20:26	90 5th St, New York City, NY 10001
248787	AA Batteries (4-pack)	1	3.84	09/09/19 12:30	705 Adams St, San Francisco, CA 94016
248788	Bose SoundSport Headphones	1	99.99	09/28/19 10:02	251 Jackson St, San Francisco, CA 94016
248789	Wired Headphones	1	11.99	09/24/19 10:51	258 14th St, Seattle, WA 98101
248790	USB-C Charging Cable	1	11.95	09/07/19 14:36	358 Spruce St, San Francisco, CA 94016
248791	Google Phone	1	600	09/07/19 19:36	952 12th St, New York City, NY 10001
248792	Bose SoundSport Headphones	1	99.99	09/08/19 23:22	705 2nd St, San Francisco, CA 94016
248793	20in Monitor	1	109.99	09/22/19 12:13	283 Lake St, Los Angeles, CA 90001
248794	Apple Airpods Headphones	1	150	09/14/19 11:24	67 North St, New York City, NY 10001
248795	AAA Batteries (4-pack)	1	2.99	09/05/19 17:35	800 Madison St, Atlanta, GA 30301
248796	20in Monitor	1	109.99	09/11/19 23:43	559 Hill St, New York City, NY 10001
248797	Flatscreen TV	1	300	09/25/19 14:09	846 Adams St, Atlanta, GA 30301
248798	USB-C Charging Cable	1	11.95	09/03/19 12:31	407 13th St, Austin, TX 73301
248799	27in 4K Gaming Monitor	1	389.99	09/06/19 17:39	974 Park St, San Francisco, CA 94016
248800	Macbook Pro Laptop	1	1700	09/28/19 14:06	882 1st St, San Francisco, CA 94016
248801	Macbook Pro Laptop	1	1700	09/10/19 20:21	904 Walnut St, Los Angeles, CA 90001
248802	AAA Batteries (4-pack)	2	2.99	09/15/19 10:12	595 7th St, New York City, NY 10001
248803	Bose SoundSport Headphones	1	99.99	09/09/19 08:38	705 Highland St, Dallas, TX 75001
248804	Lightning Charging Cable	1	14.95	09/12/19 21:04	736 Church St, Dallas, TX 75001
248805	Bose SoundSport Headphones	1	99.99	09/05/19 19:25	147 Hickory St, Austin, TX 73301
248806	Apple Airpods Headphones	1	150	09/04/19 11:03	312 North St, New York City, NY 10001
248807	AA Batteries (4-pack)	3	3.84	09/07/19 20:04	93 Park St, Atlanta, GA 30301
248808	Wired Headphones	1	11.99	09/07/19 10:04	132 2nd St, New York City, NY 10001
248809	Apple Airpods Headphones	1	150	09/02/19 13:29	999 North St, Dallas, TX 75001
248810	Wired Headphones	1	11.99	09/19/19 13:39	51 5th St, Austin, TX 73301
248811	Lightning Charging Cable	1	14.95	09/20/19 12:12	688 Johnson St, San Francisco, CA 94016
248812	Lightning Charging Cable	1	14.95	09/24/19 12:24	236 Church St, New York City, NY 10001
248813	Wired Headphones	1	11.99	09/20/19 19:45	484 Jackson St, New York City, NY 10001
248814	20in Monitor	1	109.99	09/23/19 06:37	530 5th St, Los Angeles, CA 90001
248815	Macbook Pro Laptop	1	1700	09/16/19 11:07	331 Willow St, San Francisco, CA 94016
248816	AAA Batteries (4-pack)	1	2.99	09/21/19 23:38	833 Jefferson St, New York City, NY 10001
248817	AAA Batteries (4-pack)	1	2.99	09/03/19 22:10	258 Washington St, Los Angeles, CA 90001
248818	Lightning Charging Cable	1	14.95	09/19/19 12:27	46 Park St, New York City, NY 10001
248819	Macbook Pro Laptop	1	1700	09/12/19 14:53	568 Hill St, Dallas, TX 75001
248820	Wired Headphones	1	11.99	09/02/19 19:13	668 5th St, Boston, MA 02215
248821	AAA Batteries (4-pack)	2	2.99	09/10/19 13:24	534 Park St, Austin, TX 73301
248822	27in 4K Gaming Monitor	1	389.99	09/17/19 20:26	279 Spruce St, Portland, OR 97035
248823	Lightning Charging Cable	2	14.95	09/01/19 13:05	968 12th St, San Francisco, CA 94016
248824	Apple Airpods Headphones	1	150	09/10/19 17:48	560 Wilson St, Dallas, TX 75001
248825	Flatscreen TV	1	300	09/24/19 21:02	399 9th St, San Francisco, CA 94016
248826	AA Batteries (4-pack)	1	3.84	09/18/19 11:35	988 7th St, Austin, TX 73301
248827	Bose SoundSport Headphones	1	99.99	09/04/19 17:34	290 Park St, Portland, OR 97035
248828	iPhone	1	700	09/04/19 20:10	190 Walnut St, Dallas, TX 75001
248829	Wired Headphones	1	11.99	09/17/19 03:11	113 Hill St, Seattle, WA 98101
248830	Wired Headphones	1	11.99	09/16/19 20:45	226 9th St, Atlanta, GA 30301
248831	LG Washing Machine	1	600.0	09/30/19 14:10	160 Hickory St, New York City, NY 10001
248832	USB-C Charging Cable	1	11.95	09/20/19 09:07	322 Ridge St, Seattle, WA 98101
248833	Wired Headphones	1	11.99	09/23/19 19:00	150 Sunset St, New York City, NY 10001
248834	USB-C Charging Cable	1	11.95	09/20/19 17:22	581 12th St, San Francisco, CA 94016
248835	Bose SoundSport Headphones	1	99.99	09/30/19 09:25	594 Willow St, San Francisco, CA 94016
248836	Wired Headphones	1	11.99	09/16/19 12:55	155 Johnson St, Seattle, WA 98101
248837	Lightning Charging Cable	1	14.95	09/26/19 11:51	762 5th St, Seattle, WA 98101
248838	Lightning Charging Cable	1	14.95	09/29/19 18:31	483 Johnson St, New York City, NY 10001
248839	USB-C Charging Cable	1	11.95	09/29/19 21:02	545 7th St, Portland, OR 97035
248840	Wired Headphones	1	11.99	09/23/19 13:31	407 Park St, Los Angeles, CA 90001
248841	Lightning Charging Cable	2	14.95	09/21/19 10:08	336 14th St, San Francisco, CA 94016
248842	Wired Headphones	1	11.99	09/22/19 22:28	290 Cedar St, San Francisco, CA 94016
248843	Flatscreen TV	1	300	09/06/19 14:06	900 South St, Boston, MA 02215
248844	AA Batteries (4-pack)	1	3.84	09/20/19 19:51	302 6th St, Seattle, WA 98101
248845	Apple Airpods Headphones	1	150	09/25/19 16:45	22 Maple St, Seattle, WA 98101
248846	Lightning Charging Cable	1	14.95	09/22/19 05:38	438 Cherry St, New York City, NY 10001
248847	AA Batteries (4-pack)	2	3.84	09/16/19 07:26	32 Chestnut St, Los Angeles, CA 90001
248848	AA Batteries (4-pack)	1	3.84	09/27/19 10:08	297 4th St, Seattle, WA 98101
248849	AAA Batteries (4-pack)	1	2.99	09/16/19 21:55	426 South St, Atlanta, GA 30301
248850	Apple Airpods Headphones	1	150	09/22/19 15:17	301 Church St, New York City, NY 10001
248851	27in FHD Monitor	1	149.99	09/04/19 14:07	392 Wilson St, San Francisco, CA 94016
248852	Google Phone	1	600	09/07/19 15:01	612 Sunset St, Seattle, WA 98101
